run,model,test_days,pred,acc,test_n,test_pos_n,test_neg_n,test_pos_frac,test_neg_frac,train_n,train_start,train_end,test_start,test_end,train_years,n_features,pi_size,min_feats,feature_set,horizon
19,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2021-02-02,2025-12-16,2025-12-19,2025-12-19,5,12,0.67,12,baseline,2
19,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2021-02-02,2025-12-16,2025-12-19,2025-12-19,5,6,1.0,6,baseline,2
19,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2021-02-02,2025-12-16,2025-12-19,2025-12-19,5,8,1.0,8,baseline,2
19,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2021-02-02,2025-12-16,2025-12-19,2025-12-19,5,12,1.0,12,baseline,2
20,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2021-02-01,2025-12-15,2025-12-18,2025-12-18,5,6,0.33,6,baseline,2
20,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2021-02-01,2025-12-15,2025-12-18,2025-12-18,5,8,0.33,8,baseline,2
20,xgboost-2,1,0.5,0.0,1,1,0,1.0,0.0,1225,2021-02-01,2025-12-15,2025-12-18,2025-12-18,5,12,0.33,12,baseline,2
20,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2021-02-01,2025-12-15,2025-12-18,2025-12-18,5,6,0.67,6,baseline,2
20,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2021-02-01,2025-12-15,2025-12-18,2025-12-18,5,8,0.67,8,baseline,2
20,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2021-02-01,2025-12-15,2025-12-18,2025-12-18,5,12,0.67,12,baseline,2
20,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2021-02-01,2025-12-15,2025-12-18,2025-12-18,5,6,1.0,6,baseline,2
20,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2021-02-01,2025-12-15,2025-12-18,2025-12-18,5,8,1.0,8,baseline,2
20,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2021-02-01,2025-12-15,2025-12-18,2025-12-18,5,12,1.0,12,baseline,2
21,xgboost-2,1,0.5,0.0,1,1,0,1.0,0.0,1225,2021-01-29,2025-12-12,2025-12-17,2025-12-17,5,6,0.33,6,baseline,2
21,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2021-01-29,2025-12-12,2025-12-17,2025-12-17,5,8,0.33,8,baseline,2
21,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2021-01-29,2025-12-12,2025-12-17,2025-12-17,5,12,0.33,12,baseline,2
21,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2021-01-29,2025-12-12,2025-12-17,2025-12-17,5,6,0.67,6,baseline,2
21,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2021-01-29,2025-12-12,2025-12-17,2025-12-17,5,8,0.67,8,baseline,2
21,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2021-01-29,2025-12-12,2025-12-17,2025-12-17,5,12,0.67,12,baseline,2
21,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2021-01-29,2025-12-12,2025-12-17,2025-12-17,5,6,1.0,6,baseline,2
21,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2021-01-29,2025-12-12,2025-12-17,2025-12-17,5,8,1.0,8,baseline,2
21,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2021-01-29,2025-12-12,2025-12-17,2025-12-17,5,12,1.0,12,baseline,2
22,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2021-01-28,2025-12-11,2025-12-16,2025-12-16,5,6,0.33,6,baseline,2
22,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-28,2025-12-11,2025-12-16,2025-12-16,5,8,0.33,8,baseline,2
22,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2021-01-28,2025-12-11,2025-12-16,2025-12-16,5,12,0.33,12,baseline,2
22,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-28,2025-12-11,2025-12-16,2025-12-16,5,6,0.67,6,baseline,2
22,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2021-01-28,2025-12-11,2025-12-16,2025-12-16,5,8,0.67,8,baseline,2
22,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2021-01-28,2025-12-11,2025-12-16,2025-12-16,5,12,0.67,12,baseline,2
22,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-28,2025-12-11,2025-12-16,2025-12-16,5,6,1.0,6,baseline,2
22,xgboost-2,1,0.85,0.0,1,0,1,0.0,1.0,1225,2021-01-28,2025-12-11,2025-12-16,2025-12-16,5,8,1.0,8,baseline,2
22,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-28,2025-12-11,2025-12-16,2025-12-16,5,12,1.0,12,baseline,2
23,xgboost-2,1,0.25,1.0,1,0,1,0.0,1.0,1225,2021-01-27,2025-12-10,2025-12-15,2025-12-15,5,6,0.33,6,baseline,2
23,xgboost-2,1,0.1,1.0,1,0,1,0.0,1.0,1225,2021-01-27,2025-12-10,2025-12-15,2025-12-15,5,8,0.33,8,baseline,2
23,xgboost-2,1,0.35,1.0,1,0,1,0.0,1.0,1225,2021-01-27,2025-12-10,2025-12-15,2025-12-15,5,12,0.33,12,baseline,2
23,xgboost-2,1,0.55,0.0,1,0,1,0.0,1.0,1225,2021-01-27,2025-12-10,2025-12-15,2025-12-15,5,6,0.67,6,baseline,2
23,xgboost-2,1,0.3,1.0,1,0,1,0.0,1.0,1225,2021-01-27,2025-12-10,2025-12-15,2025-12-15,5,8,0.67,8,baseline,2
23,xgboost-2,1,0.5,0.0,1,0,1,0.0,1.0,1225,2021-01-27,2025-12-10,2025-12-15,2025-12-15,5,12,0.67,12,baseline,2
23,xgboost-2,1,0.55,0.0,1,0,1,0.0,1.0,1225,2021-01-27,2025-12-10,2025-12-15,2025-12-15,5,6,1.0,6,baseline,2
23,xgboost-2,1,0.7,0.0,1,0,1,0.0,1.0,1225,2021-01-27,2025-12-10,2025-12-15,2025-12-15,5,8,1.0,8,baseline,2
23,xgboost-2,1,0.25,1.0,1,0,1,0.0,1.0,1225,2021-01-27,2025-12-10,2025-12-15,2025-12-15,5,12,1.0,12,baseline,2
24,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2021-01-26,2025-12-09,2025-12-12,2025-12-12,5,6,0.33,6,baseline,2
24,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2021-01-26,2025-12-09,2025-12-12,2025-12-12,5,8,0.33,8,baseline,2
24,xgboost-2,1,0.4,1.0,1,0,1,0.0,1.0,1225,2021-01-26,2025-12-09,2025-12-12,2025-12-12,5,12,0.33,12,baseline,2
24,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2021-01-26,2025-12-09,2025-12-12,2025-12-12,5,6,0.67,6,baseline,2
24,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2021-01-26,2025-12-09,2025-12-12,2025-12-12,5,8,0.67,8,baseline,2
24,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2021-01-26,2025-12-09,2025-12-12,2025-12-12,5,12,0.67,12,baseline,2
24,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2021-01-26,2025-12-09,2025-12-12,2025-12-12,5,6,1.0,6,baseline,2
24,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2021-01-26,2025-12-09,2025-12-12,2025-12-12,5,8,1.0,8,baseline,2
24,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2021-01-26,2025-12-09,2025-12-12,2025-12-12,5,12,1.0,12,baseline,2
25,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-25,2025-12-08,2025-12-11,2025-12-11,5,6,0.33,6,baseline,2
25,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-25,2025-12-08,2025-12-11,2025-12-11,5,8,0.33,8,baseline,2
25,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-25,2025-12-08,2025-12-11,2025-12-11,5,12,0.33,12,baseline,2
25,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-25,2025-12-08,2025-12-11,2025-12-11,5,6,0.67,6,baseline,2
25,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-25,2025-12-08,2025-12-11,2025-12-11,5,8,0.67,8,baseline,2
25,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-25,2025-12-08,2025-12-11,2025-12-11,5,12,0.67,12,baseline,2
25,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-25,2025-12-08,2025-12-11,2025-12-11,5,6,1.0,6,baseline,2
25,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-25,2025-12-08,2025-12-11,2025-12-11,5,8,1.0,8,baseline,2
25,xgboost-2,1,1.0,0.0,1,0,1,0.0,1.0,1225,2021-01-25,2025-12-08,2025-12-11,2025-12-11,5,12,1.0,12,baseline,2
26,xgboost-2,1,0.6,0.0,1,0,1,0.0,1.0,1225,2021-01-22,2025-12-05,2025-12-10,2025-12-10,5,6,0.33,6,baseline,2
26,xgboost-2,1,0.55,0.0,1,0,1,0.0,1.0,1225,2021-01-22,2025-12-05,2025-12-10,2025-12-10,5,8,0.33,8,baseline,2
26,xgboost-2,1,0.8,0.0,1,0,1,0.0,1.0,1225,2021-01-22,2025-12-05,2025-12-10,2025-12-10,5,12,0.33,12,baseline,2
26,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2021-01-22,2025-12-05,2025-12-10,2025-12-10,5,6,0.67,6,baseline,2
26,xgboost-2,1,0.2,1.0,1,0,1,0.0,1.0,1225,2021-01-22,2025-12-05,2025-12-10,2025-12-10,5,8,0.67,8,baseline,2
26,xgboost-2,1,0.55,0.0,1,0,1,0.0,1.0,1225,2021-01-22,2025-12-05,2025-12-10,2025-12-10,5,12,0.67,12,baseline,2
26,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2021-01-22,2025-12-05,2025-12-10,2025-12-10,5,6,1.0,6,baseline,2
26,xgboost-2,1,0.2,1.0,1,0,1,0.0,1.0,1225,2021-01-22,2025-12-05,2025-12-10,2025-12-10,5,8,1.0,8,baseline,2
26,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2021-01-22,2025-12-05,2025-12-10,2025-12-10,5,12,1.0,12,baseline,2
27,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-21,2025-12-04,2025-12-09,2025-12-09,5,6,0.33,6,baseline,2
27,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-21,2025-12-04,2025-12-09,2025-12-09,5,8,0.33,8,baseline,2
27,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-21,2025-12-04,2025-12-09,2025-12-09,5,12,0.33,12,baseline,2
27,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-21,2025-12-04,2025-12-09,2025-12-09,5,6,0.67,6,baseline,2
27,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-21,2025-12-04,2025-12-09,2025-12-09,5,8,0.67,8,baseline,2
27,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-21,2025-12-04,2025-12-09,2025-12-09,5,12,0.67,12,baseline,2
27,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-21,2025-12-04,2025-12-09,2025-12-09,5,6,1.0,6,baseline,2
27,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-21,2025-12-04,2025-12-09,2025-12-09,5,8,1.0,8,baseline,2
27,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-21,2025-12-04,2025-12-09,2025-12-09,5,12,1.0,12,baseline,2
28,xgboost-2,1,0.65,1.0,1,1,0,1.0,0.0,1225,2021-01-20,2025-12-03,2025-12-08,2025-12-08,5,6,0.33,6,baseline,2
28,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2021-01-20,2025-12-03,2025-12-08,2025-12-08,5,8,0.33,8,baseline,2
28,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2021-01-20,2025-12-03,2025-12-08,2025-12-08,5,12,0.33,12,baseline,2
28,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2021-01-20,2025-12-03,2025-12-08,2025-12-08,5,6,0.67,6,baseline,2
28,xgboost-2,1,0.7,1.0,1,1,0,1.0,0.0,1225,2021-01-20,2025-12-03,2025-12-08,2025-12-08,5,8,0.67,8,baseline,2
28,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2021-01-20,2025-12-03,2025-12-08,2025-12-08,5,12,0.67,12,baseline,2
28,xgboost-2,1,0.5,0.0,1,1,0,1.0,0.0,1225,2021-01-20,2025-12-03,2025-12-08,2025-12-08,5,6,1.0,6,baseline,2
28,xgboost-2,1,0.7,1.0,1,1,0,1.0,0.0,1225,2021-01-20,2025-12-03,2025-12-08,2025-12-08,5,8,1.0,8,baseline,2
28,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2021-01-20,2025-12-03,2025-12-08,2025-12-08,5,12,1.0,12,baseline,2
29,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2021-01-19,2025-12-02,2025-12-05,2025-12-05,5,6,0.33,6,baseline,2
29,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2021-01-19,2025-12-02,2025-12-05,2025-12-05,5,8,0.33,8,baseline,2
29,xgboost-2,1,0.7,0.0,1,0,1,0.0,1.0,1225,2021-01-19,2025-12-02,2025-12-05,2025-12-05,5,12,0.33,12,baseline,2
29,xgboost-2,1,0.6,0.0,1,0,1,0.0,1.0,1225,2021-01-19,2025-12-02,2025-12-05,2025-12-05,5,6,0.67,6,baseline,2
29,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2021-01-19,2025-12-02,2025-12-05,2025-12-05,5,8,0.67,8,baseline,2
29,xgboost-2,1,0.55,0.0,1,0,1,0.0,1.0,1225,2021-01-19,2025-12-02,2025-12-05,2025-12-05,5,12,0.67,12,baseline,2
29,xgboost-2,1,0.9,0.0,1,0,1,0.0,1.0,1225,2021-01-19,2025-12-02,2025-12-05,2025-12-05,5,6,1.0,6,baseline,2
29,xgboost-2,1,0.95,0.0,1,0,1,0.0,1.0,1225,2021-01-19,2025-12-02,2025-12-05,2025-12-05,5,8,1.0,8,baseline,2
29,xgboost-2,1,0.8,0.0,1,0,1,0.0,1.0,1225,2021-01-19,2025-12-02,2025-12-05,2025-12-05,5,12,1.0,12,baseline,2
30,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2021-01-15,2025-12-01,2025-12-04,2025-12-04,5,6,0.33,6,baseline,2
30,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2021-01-15,2025-12-01,2025-12-04,2025-12-04,5,8,0.33,8,baseline,2
30,xgboost-2,1,0.4,0.0,1,1,0,1.0,0.0,1225,2021-01-15,2025-12-01,2025-12-04,2025-12-04,5,12,0.33,12,baseline,2
30,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2021-01-15,2025-12-01,2025-12-04,2025-12-04,5,6,0.67,6,baseline,2
30,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2021-01-15,2025-12-01,2025-12-04,2025-12-04,5,8,0.67,8,baseline,2
30,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2021-01-15,2025-12-01,2025-12-04,2025-12-04,5,12,0.67,12,baseline,2
30,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2021-01-15,2025-12-01,2025-12-04,2025-12-04,5,6,1.0,6,baseline,2
30,xgboost-2,1,0.65,1.0,1,1,0,1.0,0.0,1225,2021-01-15,2025-12-01,2025-12-04,2025-12-04,5,8,1.0,8,baseline,2
30,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2021-01-15,2025-12-01,2025-12-04,2025-12-04,5,12,1.0,12,baseline,2
31,xgboost-2,1,0.65,1.0,1,1,0,1.0,0.0,1225,2021-01-14,2025-11-28,2025-12-03,2025-12-03,5,6,0.33,6,baseline,2
31,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2021-01-14,2025-11-28,2025-12-03,2025-12-03,5,8,0.33,8,baseline,2
31,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2021-01-14,2025-11-28,2025-12-03,2025-12-03,5,12,0.33,12,baseline,2
31,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-14,2025-11-28,2025-12-03,2025-12-03,5,6,0.67,6,baseline,2
31,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2021-01-14,2025-11-28,2025-12-03,2025-12-03,5,8,0.67,8,baseline,2
31,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2021-01-14,2025-11-28,2025-12-03,2025-12-03,5,12,0.67,12,baseline,2
31,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-14,2025-11-28,2025-12-03,2025-12-03,5,6,1.0,6,baseline,2
31,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-14,2025-11-28,2025-12-03,2025-12-03,5,8,1.0,8,baseline,2
31,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2021-01-14,2025-11-28,2025-12-03,2025-12-03,5,12,1.0,12,baseline,2
32,xgboost-2,1,0.7,1.0,1,1,0,1.0,0.0,1225,2021-01-13,2025-11-26,2025-12-02,2025-12-02,5,6,0.33,6,baseline,2
32,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2021-01-13,2025-11-26,2025-12-02,2025-12-02,5,8,0.33,8,baseline,2
32,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2021-01-13,2025-11-26,2025-12-02,2025-12-02,5,12,0.33,12,baseline,2
32,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2021-01-13,2025-11-26,2025-12-02,2025-12-02,5,6,0.67,6,baseline,2
32,xgboost-2,1,0.5,1.0,1,1,0,1.0,0.0,1225,2021-01-13,2025-11-26,2025-12-02,2025-12-02,5,8,0.67,8,baseline,2
32,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2021-01-13,2025-11-26,2025-12-02,2025-12-02,5,12,0.67,12,baseline,2
32,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2021-01-13,2025-11-26,2025-12-02,2025-12-02,5,6,1.0,6,baseline,2
32,xgboost-2,1,0.7,1.0,1,1,0,1.0,0.0,1225,2021-01-13,2025-11-26,2025-12-02,2025-12-02,5,8,1.0,8,baseline,2
32,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2021-01-13,2025-11-26,2025-12-02,2025-12-02,5,12,1.0,12,baseline,2
33,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2021-01-12,2025-11-25,2025-12-01,2025-12-01,5,6,0.33,6,baseline,2
33,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2021-01-12,2025-11-25,2025-12-01,2025-12-01,5,8,0.33,8,baseline,2
33,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2021-01-12,2025-11-25,2025-12-01,2025-12-01,5,12,0.33,12,baseline,2
33,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2021-01-12,2025-11-25,2025-12-01,2025-12-01,5,6,0.67,6,baseline,2
33,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2021-01-12,2025-11-25,2025-12-01,2025-12-01,5,8,0.67,8,baseline,2
33,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2021-01-12,2025-11-25,2025-12-01,2025-12-01,5,12,0.67,12,baseline,2
33,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2021-01-12,2025-11-25,2025-12-01,2025-12-01,5,6,1.0,6,baseline,2
33,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2021-01-12,2025-11-25,2025-12-01,2025-12-01,5,8,1.0,8,baseline,2
33,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2021-01-12,2025-11-25,2025-12-01,2025-12-01,5,12,1.0,12,baseline,2
34,xgboost-2,1,0.55,1.0,1,1,0,1.0,0.0,1225,2021-01-11,2025-11-24,2025-11-28,2025-11-28,5,6,0.33,6,baseline,2
34,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2021-01-11,2025-11-24,2025-11-28,2025-11-28,5,8,0.33,8,baseline,2
34,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2021-01-11,2025-11-24,2025-11-28,2025-11-28,5,12,0.33,12,baseline,2
34,xgboost-2,1,0.5,1.0,1,1,0,1.0,0.0,1225,2021-01-11,2025-11-24,2025-11-28,2025-11-28,5,6,0.67,6,baseline,2
34,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2021-01-11,2025-11-24,2025-11-28,2025-11-28,5,8,0.67,8,baseline,2
34,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2021-01-11,2025-11-24,2025-11-28,2025-11-28,5,12,0.67,12,baseline,2
34,xgboost-2,1,0.5,1.0,1,1,0,1.0,0.0,1225,2021-01-11,2025-11-24,2025-11-28,2025-11-28,5,6,1.0,6,baseline,2
34,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2021-01-11,2025-11-24,2025-11-28,2025-11-28,5,8,1.0,8,baseline,2
34,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2021-01-11,2025-11-24,2025-11-28,2025-11-28,5,12,1.0,12,baseline,2
35,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2021-01-08,2025-11-21,2025-11-26,2025-11-26,5,6,0.33,6,baseline,2
35,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2021-01-08,2025-11-21,2025-11-26,2025-11-26,5,8,0.33,8,baseline,2
35,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2021-01-08,2025-11-21,2025-11-26,2025-11-26,5,12,0.33,12,baseline,2
35,xgboost-2,1,0.4,0.0,1,1,0,1.0,0.0,1225,2021-01-08,2025-11-21,2025-11-26,2025-11-26,5,6,0.67,6,baseline,2
35,xgboost-2,1,0.55,1.0,1,1,0,1.0,0.0,1225,2021-01-08,2025-11-21,2025-11-26,2025-11-26,5,8,0.67,8,baseline,2
35,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2021-01-08,2025-11-21,2025-11-26,2025-11-26,5,12,0.67,12,baseline,2
35,xgboost-2,1,0.4,0.0,1,1,0,1.0,0.0,1225,2021-01-08,2025-11-21,2025-11-26,2025-11-26,5,6,1.0,6,baseline,2
35,xgboost-2,1,0.4,0.0,1,1,0,1.0,0.0,1225,2021-01-08,2025-11-21,2025-11-26,2025-11-26,5,8,1.0,8,baseline,2
35,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2021-01-08,2025-11-21,2025-11-26,2025-11-26,5,12,1.0,12,baseline,2
36,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2021-01-07,2025-11-20,2025-11-25,2025-11-25,5,6,0.33,6,baseline,2
36,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2021-01-07,2025-11-20,2025-11-25,2025-11-25,5,8,0.33,8,baseline,2
36,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2021-01-07,2025-11-20,2025-11-25,2025-11-25,5,12,0.33,12,baseline,2
36,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2021-01-07,2025-11-20,2025-11-25,2025-11-25,5,6,0.67,6,baseline,2
36,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2021-01-07,2025-11-20,2025-11-25,2025-11-25,5,8,0.67,8,baseline,2
36,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2021-01-07,2025-11-20,2025-11-25,2025-11-25,5,12,0.67,12,baseline,2
36,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2021-01-07,2025-11-20,2025-11-25,2025-11-25,5,6,1.0,6,baseline,2
36,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2021-01-07,2025-11-20,2025-11-25,2025-11-25,5,8,1.0,8,baseline,2
36,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2021-01-07,2025-11-20,2025-11-25,2025-11-25,5,12,1.0,12,baseline,2
37,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2021-01-06,2025-11-19,2025-11-24,2025-11-24,5,6,0.33,6,baseline,2
37,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2021-01-06,2025-11-19,2025-11-24,2025-11-24,5,8,0.33,8,baseline,2
37,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2021-01-06,2025-11-19,2025-11-24,2025-11-24,5,12,0.33,12,baseline,2
37,xgboost-2,1,0.35,0.0,1,1,0,1.0,0.0,1225,2021-01-06,2025-11-19,2025-11-24,2025-11-24,5,6,0.67,6,baseline,2
37,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2021-01-06,2025-11-19,2025-11-24,2025-11-24,5,8,0.67,8,baseline,2
37,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2021-01-06,2025-11-19,2025-11-24,2025-11-24,5,12,0.67,12,baseline,2
37,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2021-01-06,2025-11-19,2025-11-24,2025-11-24,5,6,1.0,6,baseline,2
37,xgboost-2,1,0.35,0.0,1,1,0,1.0,0.0,1225,2021-01-06,2025-11-19,2025-11-24,2025-11-24,5,8,1.0,8,baseline,2
37,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2021-01-06,2025-11-19,2025-11-24,2025-11-24,5,12,1.0,12,baseline,2
38,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-05,2025-11-18,2025-11-21,2025-11-21,5,6,0.33,6,baseline,2
38,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2021-01-05,2025-11-18,2025-11-21,2025-11-21,5,8,0.33,8,baseline,2
38,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2021-01-05,2025-11-18,2025-11-21,2025-11-21,5,12,0.33,12,baseline,2
38,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-05,2025-11-18,2025-11-21,2025-11-21,5,6,0.67,6,baseline,2
38,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2021-01-05,2025-11-18,2025-11-21,2025-11-21,5,8,0.67,8,baseline,2
38,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2021-01-05,2025-11-18,2025-11-21,2025-11-21,5,12,0.67,12,baseline,2
38,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2021-01-05,2025-11-18,2025-11-21,2025-11-21,5,6,1.0,6,baseline,2
